member_id,first_name,last_name,grade,neighborhood,membership_status,join_date,checkout_id,book_id,checkout_date,return_date,genre,pages,publication_year,publisher
1076,Dina,Wahba,7.0,Shubra,Active,2025-12-13,9369.0,501,2025-06-05,,Adventure,128.0,2017.0,Nile Press
1076,Dina,Wahba,7.0,Shubra,Active,2025-12-13,9344.0,507,2024-09-12,,Science,160.0,2024.0,Nile Press
1076,Dina,Wahba,7.0,Shubra,Active,2025-12-13,9382.0,507,2025-02-26,2025-03-08,Science,160.0,2024.0,Nile Press
1076,Dina,Wahba,7.0,Shubra,Active,2025-12-13,9346.0,519,2024-04-27,,Friendship,157.0,2014.0,Nile Press
1076,Dina,Wahba,7.0,Shubra,Active,2025-12-13,9372.0,519,2025-03-06,2025-04-02,Friendship,157.0,2014.0,Nile Press
1077,Lina,Rashad,6.0,Shubra,Active,2023-07-08,9349.0,501,2024-03-04,2024-04-02,Adventure,128.0,2017.0,Nile Press
1077,Lina,Rashad,6.0,Shubra,Active,2023-07-08,9359.0,501,2025-01-26,,Adventure,128.0,2017.0,Nile Press
1077,Lina,Rashad,6.0,Shubra,Active,2023-07-08,9364.0,513,2024-08-18,2024-09-07,Science,294.0,2021.0,Oasis Books
1077,Lina,Rashad,6.0,Shubra,Active,2023-07-08,9358.0,513,2025-07-09,2025-07-24,Science,294.0,2021.0,Oasis Books
1077,Lina,Rashad,6.0,Shubra,Active,2023-07-08,9357.0,516,2024-07-26,2024-08-15,Nature,241.0,2010.0,Nile Press
1077,Lina,Rashad,6.0,Shubra,Active,2023-07-08,9360.0,520,2024-03-04,2024-03-16,Science Fiction,136.0,2009.0,Oasis Books
1078,Habiba,Osman,7.0,Shubra,INACTIVE,2023-08-05,,,,,,,,
1079,Rana,Osman,8.0,Shubra,Active,2024-10-27,9354.0,502,2024-03-09,2024-03-18,Adventure,109.0,2018.0,Delta House
1079,Rana,Osman,8.0,Shubra,Active,2024-10-27,9366.0,503,2024-06-23,2024-07-23,Historical,259.0,,Nile Press
1079,Rana,Osman,8.0,Shubra,Active,2024-10-27,9362.0,507,2024-03-08,2024-04-07,Science,160.0,2024.0,Nile Press
1079,Rana,Osman,8.0,Shubra,Active,2024-10-27,9367.0,507,2024-03-19,2024-03-28,Science,160.0,2024.0,Nile Press
1079,Rana,Osman,8.0,Shubra,Active,2024-10-27,9363.0,507,2024-12-23,2025-01-15,Science,160.0,2024.0,Nile Press
1079,Rana,Osman,8.0,Shubra,Active,2024-10-27,9381.0,507,2025-05-30,2025-06-18,Science,160.0,2024.0,Nile Press
1079,Rana,Osman,8.0,Shubra,Active,2024-10-27,9373.0,508,2024-03-20,2024-04-19,Science,306.0,2011.0,Oasis Books
1079,Rana,Osman,8.0,Shubra,Active,2024-10-27,9370.0,511,2025-11-11,2025-12-03,Historical,117.0,2016.0,Nile Press
1079,Rana,Osman,8.0,Shubra,Active,2024-10-27,9368.0,525,2025-02-12,2025-03-10,Adventure,297.0,2015.0,Oasis Books
1079,Rana,Osman,8.0,Shubra,Active,2024-10-27,9371.0,528,2025-04-22,2025-05-02,Nature,114.0,2010.0,Delta House
1080,Bassel,Wahba,9.0,Shubra,Active,2023-12-28,9350.0,501,2025-06-22,2025-07-17,Adventure,128.0,2017.0,Nile Press
1080,Bassel,Wahba,9.0,Shubra,Active,2023-12-28,9374.0,505,2024-08-05,2024-08-12,Historical,216.0,2024.0,Oasis Books
1104,,,,,,,,515,2025-07-07,,,,,
1104,,,,,,,,526,2025-07-05,,,,,
1150,,,,,,,,530,2025-07-10,,,,,
1201,,,,,,,,509,2025-07-10,,,,,
1201,,,,,,,,523,2025-07-08,,,,,
