member_id,first_name,last_name,grade,neighborhood,membership_status,join_date,checkout_id,book_id,checkout_date,return_date,genre,pages,publication_year,publisher,total_books_checked_out
1073,Yassin,Kamel,7,Zamalek,Inactive,2025-08-26,9339,501,2025-02-02,Not Returned,Adventure,128,2017,Nile Press,3
1073,Yassin,Kamel,7,Zamalek,Inactive,2025-08-26,9320,501,2025-07-19,2025-08-13 00:00:00,Adventure,128,2017,Nile Press,3
1073,Not Available,Not Available,9,Maadi,Active,2025-01-22,Missing,530,2025-07-07,Not Returned,Adventure,201,2017,Unknown,3
1074,Mostafa,Saleh,8,Zamalek,Active,2025-11-21,9306,510,2024-08-03,2024-08-10 00:00:00,Mystery,134,2013,Cairo Young Readers,2
1074,Mostafa,Saleh,8,Zamalek,Active,2025-11-21,9292,525,2024-12-28,2025-01-06 00:00:00,Adventure,297,2015,Oasis Books,2
1075,Malak,Fahmy,7,Shubra,Active,2024-10-28,9365,501,2024-01-17,2024-02-01 00:00:00,Adventure,128,2017,Nile Press,9
1075,Malak,Fahmy,7,Shubra,Active,2024-10-28,9345,507,2025-02-03,2025-03-01 00:00:00,Science,160,2024,Nile Press,9
1075,Malak,Fahmy,7,Shubra,Active,2024-10-28,9351,514,2024-01-03,2024-01-28 00:00:00,Science Fiction,328,2023,Cairo Young Readers,9
1075,Malak,Fahmy,7,Shubra,Active,2024-10-28,9355,515,2024-11-10,2024-12-02 00:00:00,Poetry,316,2022,Cairo Young Readers,9
1075,Malak,Fahmy,7,Shubra,Active,2024-10-28,9347,519,2025-07-17,2025-07-31 00:00:00,Friendship,157,2014,Nile Press,9
1075,Malak,Fahmy,7,Shubra,Active,2024-10-28,9361,524,2024-04-19,Not Returned,Historical,114,2016,Cairo Young Readers,9
1075,Malak,Fahmy,7,Shubra,Active,2024-10-28,9353,528,2025-12-13,2025-12-30 00:00:00,Nature,114,2010,Delta House,9
1075,Malak,Fahmy,7,Shubra,Active,2024-10-28,9343,529,2024-10-04,2024-10-14 00:00:00,Mystery,298,2017,Cairo Young Readers,9
1075,Malak,Fahmy,7,Shubra,Active,2024-10-28,9348,532,2024-07-28,2024-08-25 00:00:00,Friendship,337,2017,Oasis Books,9
1076,Dina,Wahba,7,Shubra,Active,2025-12-13,9352,501,2025-02-02,Not Returned,Adventure,128,2017,Nile Press,7
1076,Dina,Wahba,7,Shubra,Active,2025-12-13,9356,501,2025-03-14,2025-04-13 00:00:00,Adventure,128,2017,Nile Press,7
1076,Dina,Wahba,7,Shubra,Active,2025-12-13,9369,501,2025-06-05,Not Returned,Adventure,128,2017,Nile Press,7
1076,Dina,Wahba,7,Shubra,Active,2025-12-13,9344,507,2024-09-12,Not Returned,Science,160,2024,Nile Press,7
1076,Dina,Wahba,7,Shubra,Active,2025-12-13,9382,507,2025-02-26,2025-03-08 00:00:00,Science,160,2024,Nile Press,7
1076,Dina,Wahba,7,Shubra,Active,2025-12-13,9346,519,2024-04-27,Not Returned,Friendship,157,2014,Nile Press,7
1076,Dina,Wahba,7,Shubra,Active,2025-12-13,9372,519,2025-03-06,2025-04-02 00:00:00,Friendship,157,2014,Nile Press,7
1077,Lina,Rashad,6,Shubra,Active,2023-07-08,9349,501,2024-03-04,2024-04-02 00:00:00,Adventure,128,2017,Nile Press,6
1077,Lina,Rashad,6,Shubra,Active,2023-07-08,9359,501,2025-01-26,Not Returned,Adventure,128,2017,Nile Press,6
1077,Lina,Rashad,6,Shubra,Active,2023-07-08,9364,513,2024-08-18,2024-09-07 00:00:00,Science,294,2021,Oasis Books,6
1077,Lina,Rashad,6,Shubra,Active,2023-07-08,9358,513,2025-07-09,2025-07-24 00:00:00,Science,294,2021,Oasis Books,6
1077,Lina,Rashad,6,Shubra,Active,2023-07-08,9357,516,2024-07-26,2024-08-15 00:00:00,Nature,241,2010,Nile Press,6
1077,Lina,Rashad,6,Shubra,Active,2023-07-08,9360,520,2024-03-04,2024-03-16 00:00:00,Science Fiction,136,2009,Oasis Books,6
1078,Habiba,Osman,7,Shubra,Inactive,2023-08-05,Missing,Missing,2025-07-11,Not Returned,Adventure,201,2017,Unknown,1
1079,Rana,Osman,8,Shubra,Active,2024-10-27,9354,502,2024-03-09,2024-03-18 00:00:00,Adventure,109,2018,Delta House,10
1079,Rana,Osman,8,Shubra,Active,2024-10-27,9366,503,2024-06-23,2024-07-23 00:00:00,Historical,259,2017,Nile Press,10
1079,Rana,Osman,8,Shubra,Active,2024-10-27,9362,507,2024-03-08,2024-04-07 00:00:00,Science,160,2024,Nile Press,10
1079,Rana,Osman,8,Shubra,Active,2024-10-27,9367,507,2024-03-19,2024-03-28 00:00:00,Science,160,2024,Nile Press,10
1079,Rana,Osman,8,Shubra,Active,2024-10-27,9363,507,2024-12-23,2025-01-15 00:00:00,Science,160,2024,Nile Press,10
1079,Rana,Osman,8,Shubra,Active,2024-10-27,9381,507,2025-05-30,2025-06-18 00:00:00,Science,160,2024,Nile Press,10
1079,Rana,Osman,8,Shubra,Active,2024-10-27,9373,508,2024-03-20,2024-04-19 00:00:00,Science,306,2011,Oasis Books,10
1079,Rana,Osman,8,Shubra,Active,2024-10-27,9370,511,2025-11-11,2025-12-03 00:00:00,Historical,117,2016,Nile Press,10
1079,Rana,Osman,8,Shubra,Active,2024-10-27,9368,525,2025-02-12,2025-03-10 00:00:00,Adventure,297,2015,Oasis Books,10
1079,Rana,Osman,8,Shubra,Active,2024-10-27,9371,528,2025-04-22,2025-05-02 00:00:00,Nature,114,2010,Delta House,10
1080,Bassel,Wahba,9,Shubra,Active,2023-12-28,9350,501,2025-06-22,2025-07-17 00:00:00,Adventure,128,2017,Nile Press,2
1080,Bassel,Wahba,9,Shubra,Active,2023-12-28,9374,505,2024-08-05,2024-08-12 00:00:00,Historical,216,2024,Oasis Books,2
1104,Not Available,Not Available,9,Maadi,Active,2025-01-22,Missing,515,2025-07-07,Not Returned,Poetry,201,2017,Unknown,2
1104,Not Available,Not Available,9,Maadi,Active,2025-01-22,Missing,526,2025-07-05,Not Returned,Science Fiction,201,2017,Unknown,2
1150,Not Available,Not Available,9,Maadi,Active,2025-01-22,Missing,530,2025-07-10,Not Returned,Adventure,201,2017,Unknown,1
1201,Not Available,Not Available,9,Maadi,Active,2025-01-22,Missing,509,2025-07-10,Not Returned,Mystery,201,2017,Unknown,2
1201,Not Available,Not Available,9,Maadi,Active,2025-01-22,Missing,523,2025-07-08,Not Returned,Historical,201,2017,Unknown,2
